# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     0     0     0     0
    1     0     0     0     0
    1     5     0     0     0
    1    72    45     0     0
    1    72    44     0     0
    1    73    45     0     0
    1    72    44     0     0
    1    73    45     0     0
    1    73    45     0     0
    1    73    45     0     0
    1    73    45     0     0
    1    73    45     0     0
    1    73    45     0     0
    1    73    45     0     0
    1    73    45     0     0
    1    73    45     0     0
    1    72    45     0     0
    1    73    46     0     0
    1    73    46     0     0
    1    72    45     0     0
    1    72    45     0     0
    1    73    46     0     0
    1    72    45     0     0
    1    72    46     0     0
    1    73    45     0     0
    1    72    45     0     0
    1    72    45     0     0
    1    73    46     0     0
    1    72    45     0     0
    1    72    45     0     0
    1    72    45     0     0
    1    72    45     0     0
    1    72    46     0     0
    1    73    45     0     0
    1    73    45     0     0
    1    72    44     0     0
    1    73    44     0     0
    1    73    45     0     0
    1    72    44     0     0
    1    73    44     0     0
    1    73    45     0     0
    1    72    44     0     0
    1    72    44     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    73    45     0     0
    1    72    44     0     0
    1    73    45     0     0
    1    73    44     0     0
    1    72    44     0     0
    1    73    44     0     0
    1    73    44     0     0
    1    72    44     0     0
    1    73    44     0     0
    1    73    45     0     0
    1    72    44     0     0
    1    73    45     0     0
    1    73    45     0     0
    1    73    44     0     0
    1    73    45     0     0
    1    73    45     0     0
    1    73    44     0     0
    1    73    44     0     0
    1    73    45     0     0
    1    73    44     0     0
    1     0     0     0     0
    1     0     0     0     0
