# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     0     0     0     0
    1     0     0     0     0
    1    27    16     0     0
    1    52    26     0     0
    1    96    59     0     0
    1    82    54     0     0
    1    82    54     0     0
    1    79    52     0     0
    1    82    54     0     0
    1    83    54     0     0
    1    82    54     0     0
    1    83    55     0     0
    1    82    55     0     0
    1    84    55     0     0
    1    83    55     0     0
    1    83    54     0     0
    1    84    55     0     0
    1    82    54     0     0
    1    81    54     0     0
    1    80    53     0     0
    1    81    54     0     0
    1    83    55     0     0
    1    83    54     0     0
    1    83    55     0     0
    1    83    54     0     0
    1    82    55     0     0
    1    83    54     0     0
    1    82    54     0     0
    1    82    54     0     0
    1    84    55     0     0
    1    83    55     0     0
    1    83    55     0     0
    1    83    54     0     0
    1    83    54     0     0
    1    82    54     0     0
    1    83    54     0     0
    1    82    54     0     0
    1    81    54     0     0
    1    85    55     0     0
    1    82    54     0     0
    1    83    54     0     0
    1    83    54     0     0
    1    82    54     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    83    54     0     0
    1    82    54     0     0
    1    82    54     0     0
    1    83    54     0     0
    1    83    55     0     0
    1    83    55     0     0
    1    82    53     0     0
    1    83    54     0     0
    1    83    54     0     0
    1    82    54     0     0
    1    82    54     0     0
    1    82    54     0     0
    1    83    54     0     0
    1    82    54     0     0
    1    83    55     0     0
    1    83    54     0     0
    1    83    55     0     0
    1    82    54     0     0
    1    83    55     0     0
    1    63    39     0     0
    1    57    35     0     0
    1    52    31     0     0
