# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     0     0     0     0
    0     0     0     0     0
    0     0     0     0     0
    0    66    38     0     0
    0    74    49     0     0
    0    75    49     0     0
    0    77    48     0     0
    0    74    48     0     0
    0    74    47     0     0
    0    77    50     0     0
    0    72    49     0     0
    0    74    48     0     0
    0    76    48     0     0
    0    77    49     0     0
    0    77    49     0     0
    0    74    48     0     0
    0    76    50     0     0
    0    77    48     0     0
    0    78    50     0     0
    0    77    49     0     0
    0    75    49     0     0
    0    75    48     0     0
    0    77    49     0     0
    0    74    48     0     0
    0    78    49     0     0
    0    74    48     0     0
    0    75    49     0     0
    0    76    49     0     0
    0    75    49     0     0
    0    76    48     0     0
    0    77    49     0     0
    0    75    50     0     0
    0    77    49     0     0
    0    77    48     0     0
    0    77    49     0     0
    0    77    49     0     0
    0    78    49     0     0
    0    77    49     0     0
    0    75    48     0     0
    0    77    47     0     0
    0    78    49     0     0
    0    76    49     0     0
    0    77    50     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    78    49     0     0
    0    78    50     0     0
    0    75    49     0     0
    0    78    50     0     0
    0    75    48     0     0
    0    75    50     0     0
    0    77    49     0     0
    0    79    48     0     0
    0    79    48     0     0
    0    79    49     0     0
    0    75    48     0     0
    0    74    48     0     0
    0    75    48     0     0
    0    77    48     0     0
    0    78    49     0     0
    0    79    49     0     0
    0    79    49     0     0
    0    79    49     0     0
    0    79    48     0     0
    0    79    48     0     0
    0    73    44     0     0
    0    73    43     0     0
