# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     0     0     0     0
    0    20     9     0     0
    0     9     5     0     0
    0    99    55     0     0
    0    81    54     0     0
    0    80    53     0     0
    0    77    51     0     0
    0    84    54     0     0
    0    85    56     0     0
    0    82    54     0     0
    0    79    53     0     0
    0    82    54     0     0
    0    78    51     0     0
    0    81    53     0     0
    0    77    51     0     0
    0    77    50     0     0
    0    83    54     0     0
    0    85    55     0     0
    0    82    54     0     0
    0    80    53     0     0
    0    81    53     0     0
    0    80    52     0     0
    0    79    52     0     0
    0    81    53     0     0
    0    80    53     0     0
    0    84    54     0     0
    0    81    53     0     0
    0    83    56     0     0
    0    80    53     0     0
    0    81    54     0     0
    0    81    54     0     0
    0    81    53     0     0
    0    80    53     0     0
    0    81    53     0     0
    0    81    53     0     0
    0    81    54     0     0
    0    80    53     0     0
    0    80    53     0     0
    0    81    54     0     0
    0    79    53     0     0
    0    80    53     0     0
    0    81    54     0     0
    0    79    52     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    80    53     0     0
    0    81    54     0     0
    0    81    53     0     0
    0    80    53     0     0
    0    80    54     0     0
    0    80    53     0     0
    0    80    54     0     0
    0    80    53     0     0
    0    80    53     0     0
    0    81    52     0     0
    0    81    54     0     0
    0    81    54     0     0
    0    80    53     0     0
    0    80    53     0     0
    0    81    53     0     0
    0    81    54     0     0
    0    81    53     0     0
    0    79    52     0     0
    0    80    53     0     0
    0    78    50     0     0
    0    77    48     0     0
    0    74    46     0     0
