# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     0     0     0     0
    0     6     0     0     0
    0    55    35     0     0
    0    81    51     0     0
    0    82    54     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    83    54     0     0
    0    83    55     0     0
    0    83    54     0     0
    0    83    54     0     0
    0    83    55     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    84    54     0     0
    0    83    54     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    84    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    83    54     0     0
    0    83    55     0     0
    0    85    56     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    84    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    85    56     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    84    55     0     0
    0    83    54     0     0
    0    86    55     0     0
    0    82    54     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    83    55     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    84    55     0     0
    0    82    54     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    84    56     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    84    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    82    55     0     0
    0    82    55     0     0
    0    33    20     0     0
    0    31    17     0     0
    0    28    15     0     0
