# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     0     0     0     0
    0     1     1     0     0
    0     7     1     0     0
    0    73    45     0     0
    0    82    54     0     0
    0    78    52     0     0
    0    76    50     0     0
    0    78    52     0     0
    0    84    54     0     0
    0    79    52     0     0
    0    76    50     0     0
    0    84    54     0     0
    0    85    54     0     0
    0    84    53     0     0
    0    79    52     0     0
    0    85    54     0     0
    0    84    53     0     0
    0    80    52     0     0
    0    85    54     0     0
    0    84    54     0     0
    0    82    52     0     0
    0    79    51     0     0
    0    82    53     0     0
    0    82    53     0     0
    0    80    51     0     0
    0    85    54     0     0
    0    85    54     0     0
    0    85    54     0     0
    0    84    54     0     0
    0    85    54     0     0
    0    73    49     0     0
    0    85    54     0     0
    0    85    53     0     0
    0    85    54     0     0
    0    85    54     0     0
    0    85    54     0     0
    0    86    54     0     0
    0    84    53     0     0
    0    83    53     0     0
    0    75    50     0     0
    0    84    54     0     0
    0    83    54     0     0
    0    80    51     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    78    51     0     0
    0    84    54     0     0
    0    84    54     0     0
    0    78    51     0     0
    0    80    52     0     0
    0    84    54     0     0
    0    82    53     0     0
    0    85    54     0     0
    0    84    54     0     0
    0    85    54     0     0
    0    85    54     0     0
    0    84    54     0     0
    0    84    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    85    54     0     0
    0    85    54     0     0
    0    71    47     0     0
    0    83    53     0     0
    0    84    53     0     0
    0    83    53     0     0
    0    73    45     0     0
