# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     1     0     0     0
    1     0     0     0     0
    1     6     0     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    30     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    50    30     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    30     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1     0     0     0     0
    1     0     0     0     0
