# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     0     0     0     0
    1     0     0     0     0
    1     4     0     0     0
    1    83    52     0     0
    1    79    51     0     0
    1    82    51     0     0
    1    81    52     0     0
    1    83    52     0     0
    1    79    52     0     0
    1    78    51     0     0
    1    82    51     0     0
    1    82    51     0     0
    1    82    52     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    82    52     0     0
    1    79    51     0     0
    1    82    52     0     0
    1    82    51     0     0
    1    83    51     0     0
    1    83    51     0     0
    1    83    51     0     0
    1    82    51     0     0
    1    82    51     0     0
    1    83    51     0     0
    1    83    51     0     0
    1    83    51     0     0
    1    82    51     0     0
    1    82    51     0     0
    1    82    51     0     0
    1    82    51     0     0
    1    82    51     0     0
    1    82    51     0     0
    1    82    51     0     0
    1    82    51     0     0
    1    83    51     0     0
    1    82    51     0     0
    1    83    51     0     0
    1    83    51     0     0
    1    82    51     0     0
    1    82    51     0     0
    1    82    51     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    82    51     0     0
    1    83    52     0     0
    1    82    51     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    82    51     0     0
    1    82    52     0     0
    1    82    51     0     0
    1    83    51     0     0
    1    77    50     0     0
    1    82    52     0     0
    1    82    51     0     0
    1    82    52     0     0
    1    82    52     0     0
    1    83    51     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    79    50     0     0
    1    81    52     0     0
    1    51    30     0     0
    1     0     0     0     0
