# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     1     0     0     0
    0     0     0     0     0
    0     3     0     0     0
    0    70    45     0     0
    0    70    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    70    45     0     0
    0    70    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    70    46     0     0
    0    71    45     0     0
    0    70    45     0     0
    0    71    45     0     0
    0    71    46     0     0
    0    70    46     0     0
    0    70    46     0     0
    0    71    46     0     0
    0    70    46     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    44     0     0
    0    71    45     0     0
    0    71    46     0     0
    0    71    46     0     0
    0    71    46     0     0
    0    72    46     0     0
    0    71    46     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    44     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    70    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    71    45     0     0
    0    70    44     0     0
    0     0     0     0     0
    0     0     0     0     0
