# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     1     0     0     0
    1     0     0     0     0
    1    29    11     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    48    29     0     0
    1    48    29     0     0
    1    49    29     0     0
    1    48    29     0     0
    1    48    29     0     0
    1    48    29     0     0
    1    48    29     0     0
    1    48    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    48    29     0     0
    1    48    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    50    29     0     0
    1    49    29     0     0
    1    49    29     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    50    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    50    30     0     0
    1    50    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    49    29     0     0
    1    50    29     0     0
    1    50    29     0     0
    1    49    29     0     0
    1     0     0     0     0
    1     0     0     0     0
