# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     0     0     0     0
    1     2     0     0     0
    1    30    16     0     0
    1    30    16     0     0
    1    66    35     0     0
    1    83    52     0     0
    1    86    52     0     0
    1    86    52     0     0
    1    84    52     0     0
    1    84    52     0     0
    1    86    53     0     0
    1    87    53     0     0
    1    85    52     0     0
    1    89    54     0     0
    1    86    53     0     0
    1    87    53     0     0
    1    86    52     0     0
    1    85    52     0     0
    1    85    52     0     0
    1    85    52     0     0
    1    87    53     0     0
    1    85    53     0     0
    1    86    52     0     0
    1    87    52     0     0
    1    86    53     0     0
    1    86    52     0     0
    1    88    54     0     0
    1    87    53     0     0
    1    85    52     0     0
    1    87    53     0     0
    1    88    53     0     0
    1    85    53     0     0
    1    88    53     0     0
    1    87    53     0     0
    1    88    54     0     0
    1    89    54     0     0
    1    89    53     0     0
    1    87    53     0     0
    1    87    53     0     0
    1    89    54     0     0
    1    88    53     0     0
    1    86    52     0     0
    1    86    53     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    88    54     0     0
    1    88    53     0     0
    1    85    52     0     0
    1    87    53     0     0
    1    90    54     0     0
    1    87    54     0     0
    1    84    51     0     0
    1    88    53     0     0
    1    87    53     0     0
    1    86    52     0     0
    1    86    52     0     0
    1    86    53     0     0
    1    87    54     0     0
    1    88    53     0     0
    1    88    53     0     0
    1    87    53     0     0
    1    86    53     0     0
    1    88    54     0     0
    1    90    54     0     0
    1    68    40     0     0
    1    69    40     0     0
    1    63    33     0     0
