# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     0     0     0     0
    1    22    11     0     0
    1    16     8     0     0
    1    29    13     0     0
    1    79    50     0     0
    1    82    51     0     0
    1    79    49     0     0
    1    79    49     0     0
    1    80    50     0     0
    1    84    51     0     0
    1    78    49     0     0
    1    80    50     0     0
    1    78    49     0     0
    1    83    51     0     0
    1    81    50     0     0
    1    82    51     0     0
    1    82    50     0     0
    1    82    50     0     0
    1    82    51     0     0
    1    81    50     0     0
    1    80    50     0     0
    1    80    50     0     0
    1    81    50     0     0
    1    79    49     0     0
    1    82    50     0     0
    1    80    50     0     0
    1    80    49     0     0
    1    80    50     0     0
    1    80    50     0     0
    1    79    49     0     0
    1    80    50     0     0
    1    80    49     0     0
    1    84    50     0     0
    1    84    51     0     0
    1    81    50     0     0
    1    83    51     0     0
    1    80    49     0     0
    1    80    51     0     0
    1    83    51     0     0
    1    81    49     0     0
    1    84    50     0     0
    1    83    50     0     0
    1    81    50     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    81    49     0     0
    1    84    50     0     0
    1    82    50     0     0
    1    85    50     0     0
    1    84    50     0     0
    1    81    50     0     0
    1    83    49     0     0
    1    81    50     0     0
    1    84    51     0     0
    1    84    51     0     0
    1    83    50     0     0
    1    84    50     0     0
    1    79    50     0     0
    1    82    50     0     0
    1    80    49     0     0
    1    83    51     0     0
    1    82    50     0     0
    1    81    50     0     0
    1    74    44     0     0
    1    72    41     0     0
    1    67    37     0     0
    1    54    29     0     0
