# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     0     0     0     0
    1     6     0     0     0
    1    48    30     0     0
    1    79    51     0     0
    1    81    49     0     0
    1    79    49     0     0
    1    80    49     0     0
    1    78    49     0     0
    1    79    50     0     0
    1    79    49     0     0
    1    81    49     0     0
    1    81    49     0     0
    1    80    51     0     0
    1    80    50     0     0
    1    80    50     0     0
    1    79    50     0     0
    1    80    51     0     0
    1    80    49     0     0
    1    78    49     0     0
    1    82    49     0     0
    1    80    48     0     0
    1    80    49     0     0
    1    80    50     0     0
    1    80    51     0     0
    1    80    48     0     0
    1    79    49     0     0
    1    79    50     0     0
    1    80    50     0     0
    1    80    50     0     0
    1    80    50     0     0
    1    79    49     0     0
    1    80    49     0     0
    1    80    49     0     0
    1    81    51     0     0
    1    80    50     0     0
    1    78    48     0     0
    1    79    50     0     0
    1    79    49     0     0
    1    80    50     0     0
    1    80    50     0     0
    1    80    50     0     0
    1    79    50     0     0
    1    80    50     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    81    49     0     0
    1    80    50     0     0
    1    80    49     0     0
    1    78    49     0     0
    1    81    49     0     0
    1    82    49     0     0
    1    80    51     0     0
    1    78    50     0     0
    1    81    48     0     0
    1    78    50     0     0
    1    79    50     0     0
    1    81    49     0     0
    1    80    50     0     0
    1    80    50     0     0
    1    79    49     0     0
    1    80    49     0     0
    1    79    49     0     0
    1    81    49     0     0
    1    77    48     0     0
    1    35    18     0     0
    1    31    14     0     0
    1    30    14     0     0
