# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     0     0     0     0
    1     6     1     0     0
    1    46    27     0     0
    1    43    21     0     0
    1    84    54     0     0
    1    82    54     0     0
    1    81    53     0     0
    1    83    54     0     0
    1    81    54     0     0
    1    79    52     0     0
    1    82    54     0     0
    1    82    53     0     0
    1    81    54     0     0
    1    82    54     0     0
    1    82    54     0     0
    1    83    53     0     0
    1    81    53     0     0
    1    80    53     0     0
    1    82    54     0     0
    1    81    53     0     0
    1    81    53     0     0
    1    82    54     0     0
    1    81    53     0     0
    1    81    54     0     0
    1    81    53     0     0
    1    82    54     0     0
    1    82    53     0     0
    1    79    52     0     0
    1    80    52     0     0
    1    83    53     0     0
    1    82    54     0     0
    1    79    51     0     0
    1    81    53     0     0
    1    83    55     0     0
    1    81    53     0     0
    1    82    54     0     0
    1    83    54     0     0
    1    83    54     0     0
    1    82    54     0     0
    1    83    54     0     0
    1    82    54     0     0
    1    83    54     0     0
    1    84    55     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    82    53     0     0
    1    83    54     0     0
    1    83    54     0     0
    1    83    54     0     0
    1    83    53     0     0
    1    83    54     0     0
    1    82    54     0     0
    1    81    54     0     0
    1    82    54     0     0
    1    83    54     0     0
    1    82    53     0     0
    1    79    53     0     0
    1    82    53     0     0
    1    81    53     0     0
    1    81    53     0     0
    1    84    54     0     0
    1    83    54     0     0
    1    83    54     0     0
    1    81    53     0     0
    1    58    35     0     0
    1    56    34     0     0
    1    49    30     0     0
