# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     0     0     0     0
    1     0     0     0     0
    1     7     0     0     0
    1    48    31     0     0
    1    48    32     0     0
    1    48    31     0     0
    1    47    31     0     0
    1    48    31     0     0
    1    48    31     0     0
    1    48    32     0     0
    1    48    32     0     0
    1    48    31     0     0
    1    47    31     0     0
    1    48    31     0     0
    1    48    31     0     0
    1    47    30     0     0
    1    48    31     0     0
    1    48    31     0     0
    1    47    31     0     0
    1    47    30     0     0
    1    48    31     0     0
    1    47    31     0     0
    1    47    30     0     0
    1    48    31     0     0
    1    47    31     0     0
    1    47    31     0     0
    1    48    31     0     0
    1    47    31     0     0
    1    47    31     0     0
    1    48    31     0     0
    1    48    31     0     0
    1    47    31     0     0
    1    47    30     0     0
    1    48    31     0     0
    1    47    30     0     0
    1    47    30     0     0
    1    48    31     0     0
    1    47    31     0     0
    1    47    30     0     0
    1    48    30     0     0
    1    48    30     0     0
    1    47    30     0     0
    1    47    31     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    48    31     0     0
    1    47    30     0     0
    1    47    30     0     0
    1    48    31     0     0
    1    47    31     0     0
    1    47    30     0     0
    1    48    31     0     0
    1    47    30     0     0
    1    47    30     0     0
    1    47    30     0     0
    1    47    31     0     0
    1    47    30     0     0
    1    47    30     0     0
    1    48    31     0     0
    1    47    31     0     0
    1    47    31     0     0
    1    48    31     0     0
    1    48    31     0     0
    1    48    31     0     0
    1    29    17     0     0
    1     0     0     0     0
    1     0     0     0     0
