# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     0     0     0     0
    0     1     0     0     0
    0    38    22     0     0
    0    56    28     0     0
    0    85    56     0     0
    0    81    55     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    81    55     0     0
    0    82    54     0     0
    0    81    54     0     0
    0    81    53     0     0
    0    82    54     0     0
    0    83    55     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    82    55     0     0
    0    83    55     0     0
    0    82    54     0     0
    0    82    55     0     0
    0    83    55     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    83    55     0     0
    0    82    55     0     0
    0    82    54     0     0
    0    81    53     0     0
    0    84    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    83    55     0     0
    0    83    54     0     0
    0    85    55     0     0
    0    79    53     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    83    54     0     0
    0    83    54     0     0
    0    82    54     0     0
    0    82    54     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    82    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    81    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    81    54     0     0
    0    83    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    81    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    69    45     0     0
    0    61    39     0     0
    0    51    32     0     0
