# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     0     0     0     0
    1     1     0     0     0
    1    37    20     0     0
    1    97    62     0     0
    1    86    57     0     0
    1    87    56     0     0
    1    86    56     0     0
    1    88    57     0     0
    1    88    57     0     0
    1    89    57     0     0
    1    88    56     0     0
    1    89    57     0     0
    1    87    56     0     0
    1    89    57     0     0
    1    86    56     0     0
    1    87    56     0     0
    1    89    57     0     0
    1    89    57     0     0
    1    87    56     0     0
    1    89    56     0     0
    1    87    56     0     0
    1    88    57     0     0
    1    87    56     0     0
    1    88    56     0     0
    1    87    56     0     0
    1    86    57     0     0
    1    86    56     0     0
    1    89    57     0     0
    1    88    57     0     0
    1    86    56     0     0
    1    89    57     0     0
    1    87    56     0     0
    1    86    56     0     0
    1    87    56     0     0
    1    89    57     0     0
    1    86    56     0     0
    1    88    57     0     0
    1    86    56     0     0
    1    88    57     0     0
    1    87    57     0     0
    1    86    56     0     0
    1    89    57     0     0
    1    86    56     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    87    57     0     0
    1    86    56     0     0
    1    87    56     0     0
    1    88    56     0     0
    1    85    55     0     0
    1    86    56     0     0
    1    86    56     0     0
    1    88    57     0     0
    1    87    56     0     0
    1    86    56     0     0
    1    86    56     0     0
    1    85    56     0     0
    1    86    56     0     0
    1    88    57     0     0
    1    89    57     0     0
    1    87    56     0     0
    1    86    56     0     0
    1    87    56     0     0
    1    86    56     0     0
    1    85    55     0     0
    1    30    16     0     0
    1    30    15     0     0
