# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     1     0     0     0
    1     6     1     0     0
    1    60    35     0     0
    1    83    50     0     0
    1    86    56     0     0
    1    86    56     0     0
    1    86    56     0     0
    1    86    56     0     0
    1    85    55     0     0
    1    86    56     0     0
    1    86    56     0     0
    1    86    55     0     0
    1    87    56     0     0
    1    86    56     0     0
    1    87    56     0     0
    1    87    56     0     0
    1    86    56     0     0
    1    86    56     0     0
    1    87    56     0     0
    1    87    56     0     0
    1    88    56     0     0
    1    86    56     0     0
    1    86    55     0     0
    1    86    56     0     0
    1    86    56     0     0
    1    86    56     0     0
    1    87    56     0     0
    1    87    56     0     0
    1    87    55     0     0
    1    87    56     0     0
    1    85    55     0     0
    1    86    55     0     0
    1    83    54     0     0
    1    87    55     0     0
    1    86    56     0     0
    1    86    56     0     0
    1    86    55     0     0
    1    86    55     0     0
    1    86    56     0     0
    1    86    56     0     0
    1    86    56     0     0
    1    86    55     0     0
    1    85    55     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    87    56     0     0
    1    85    55     0     0
    1    85    55     0     0
    1    84    55     0     0
    1    86    56     0     0
    1    86    56     0     0
    1    86    55     0     0
    1    86    56     0     0
    1    85    55     0     0
    1    84    54     0     0
    1    85    55     0     0
    1    86    55     0     0
    1    85    55     0     0
    1    86    56     0     0
    1    86    56     0     0
    1    85    55     0     0
    1    87    56     0     0
    1    84    54     0     0
    1    86    55     0     0
    1    42    25     0     0
    1    41    24     0     0
    1    29    15     0     0
