# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     0     0     0     0
    1     0     0     0     0
    1    25    15     0     0
    1    28    15     0     0
    1    27    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    27    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    27    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    27    15     0     0
    1    27    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    27    15     0     0
    1    27    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    27    15     0     0
    1    28    15     0     0
    1    27    15     0     0
    1    28    15     0     0
    1    28    15     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    27    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1    27    15     0     0
    1    28    15     0     0
    1    28    15     0     0
    1     0     0     0     0
    1     0     0     0     0
    1     0     0     0     0
