# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     1     0     0     0
    0     0     0     0     0
    0    65    38     0     0
    0    64    38     0     0
    0    82    52     0     0
    0    82    51     0     0
    0    82    51     0     0
    0    82    52     0     0
    0    82    51     0     0
    0    82    52     0     0
    0    83    52     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    83    53     0     0
    0    83    52     0     0
    0    83    53     0     0
    0    83    52     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    83    52     0     0
    0    83    52     0     0
    0    83    53     0     0
    0    83    52     0     0
    0    83    52     0     0
    0    83    52     0     0
    0    82    51     0     0
    0    83    52     0     0
    0    83    52     0     0
    0    83    52     0     0
    0    83    52     0     0
    0    83    52     0     0
    0    82    51     0     0
    0    83    52     0     0
    0    83    52     0     0
    0    82    51     0     0
    0    83    52     0     0
    0    83    52     0     0
    0    83    52     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    83    52     0     0
    0    83    52     0     0
    0    82    51     0     0
    0    83    52     0     0
    0    83    52     0     0
    0    82    51     0     0
    0    82    52     0     0
    0    82    51     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    83    52     0     0
    0    83    52     0     0
    0    81    51     0     0
    0    22    12     0     0
    0    23    12     0     0
    0     0     0     0     0
