# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     1     0     0     0
    1     0     0     0     0
    1    51    31     0     0
    1    42    21     0     0
    1    83    54     0     0
    1    82    52     0     0
    1    82    53     0     0
    1    83    53     0     0
    1    82    53     0     0
    1    82    52     0     0
    1    84    53     0     0
    1    81    52     0     0
    1    85    54     0     0
    1    83    52     0     0
    1    83    53     0     0
    1    82    52     0     0
    1    85    54     0     0
    1    81    52     0     0
    1    82    53     0     0
    1    84    53     0     0
    1    84    53     0     0
    1    84    54     0     0
    1    85    53     0     0
    1    84    54     0     0
    1    84    53     0     0
    1    83    53     0     0
    1    85    53     0     0
    1    82    53     0     0
    1    85    54     0     0
    1    85    54     0     0
    1    81    52     0     0
    1    84    53     0     0
    1    84    53     0     0
    1    85    54     0     0
    1    84    53     0     0
    1    85    54     0     0
    1    81    52     0     0
    1    84    53     0     0
    1    82    53     0     0
    1    84    53     0     0
    1    81    52     0     0
    1    82    53     0     0
    1    81    52     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    85    54     0     0
    1    85    54     0     0
    1    84    54     0     0
    1    84    54     0     0
    1    81    52     0     0
    1    81    51     0     0
    1    84    54     0     0
    1    83    52     0     0
    1    82    53     0     0
    1    81    52     0     0
    1    82    52     0     0
    1    84    54     0     0
    1    85    54     0     0
    1    82    52     0     0
    1    85    54     0     0
    1    85    53     0     0
    1    84    54     0     0
    1    84    54     0     0
    1    85    54     0     0
    1    75    46     0     0
    1    58    34     0     0
    1    52    30     0     0
