# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     0     0     0     0
    0     0     0     0     0
    0     9     0     0     0
    0    85    55     0     0
    0    84    55     0     0
    0    84    56     0     0
    0    83    55     0     0
    0    84    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    84    56     0     0
    0    84    55     0     0
    0    85    56     0     0
    0    85    55     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    85    56     0     0
    0    84    55     0     0
    0    85    56     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    85    56     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    83    54     0     0
    0    85    56     0     0
    0    85    56     0     0
    0    85    55     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    83    54     0     0
    0    84    55     0     0
    0    82    54     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    83    54     0     0
    0    86    56     0     0
    0    85    56     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    84    55     0     0
    0    84    55     0     0
    0    85    55     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    85    56     0     0
    0    84    55     0     0
    0    83    54     0     0
    0    84    54     0     0
    0    84    55     0     0
    0    85    55     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    83    55     0     0
    0    85    56     0     0
    0    85    56     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    84    55     0     0
    0    84    54     0     0
    0    73    46     0     0
    0    73    46     0     0
