# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     1     0     0     0
    1     3     0     0     0
    1    61    37     0     0
    1    88    56     0     0
    1    82    52     0     0
    1    82    52     0     0
    1    83    52     0     0
    1    82    52     0     0
    1    82    52     0     0
    1    82    52     0     0
    1    83    52     0     0
    1    83    53     0     0
    1    83    52     0     0
    1    82    52     0     0
    1    82    52     0     0
    1    82    52     0     0
    1    81    51     0     0
    1    83    52     0     0
    1    82    52     0     0
    1    82    52     0     0
    1    82    52     0     0
    1    83    52     0     0
    1    83    53     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    82    52     0     0
    1    83    51     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    82    53     0     0
    1    82    51     0     0
    1    83    52     0     0
    1    84    52     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    82    52     0     0
    1    83    52     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    83    52     0     0
    1    82    52     0     0
    1    83    52     0     0
    1    83    53     0     0
    1    83    52     0     0
    1    83    53     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    84    52     0     0
    1    84    53     0     0
    1    84    53     0     0
    1    83    52     0     0
    1    84    52     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    83    52     0     0
    1    82    51     0     0
    1    83    52     0     0
    1    83    53     0     0
    1    29    15     0     0
    1    29    15     0     0
    1    29    15     0     0
