# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     1     0     0     0
    0     3     0     0     0
    0    40    25     0     0
    0    62    34     0     0
    0    78    50     0     0
    0    81    53     0     0
    0    78    52     0     0
    0    79    53     0     0
    0    80    53     0     0
    0    81    53     0     0
    0    79    53     0     0
    0    81    54     0     0
    0    81    53     0     0
    0    81    54     0     0
    0    81    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    78    52     0     0
    0    81    54     0     0
    0    79    52     0     0
    0    79    52     0     0
    0    80    52     0     0
    0    81    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    82    53     0     0
    0    79    53     0     0
    0    80    53     0     0
    0    80    53     0     0
    0    82    54     0     0
    0    80    52     0     0
    0    79    52     0     0
    0    81    53     0     0
    0    82    54     0     0
    0    80    53     0     0
    0    81    53     0     0
    0    82    54     0     0
    0    82    53     0     0
    0    82    53     0     0
    0    77    51     0     0
    0    81    54     0     0
    0    79    53     0     0
    0    81    53     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    81    54     0     0
    0    79    53     0     0
    0    80    53     0     0
    0    81    54     0     0
    0    81    53     0     0
    0    82    53     0     0
    0    78    52     0     0
    0    79    53     0     0
    0    82    54     0     0
    0    80    53     0     0
    0    82    53     0     0
    0    82    54     0     0
    0    81    53     0     0
    0    81    54     0     0
    0    82    54     0     0
    0    80    53     0     0
    0    80    54     0     0
    0    82    53     0     0
    0    81    54     0     0
    0    68    45     0     0
    0    62    39     0     0
    0    55    35     0     0
