# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     1     0     0     0
    0     5     0     0     0
    0    60    37     0     0
    0    95    59     0     0
    0    87    56     0     0
    0    87    56     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    87    55     0     0
    0    86    55     0     0
    0    87    56     0     0
    0    87    55     0     0
    0    87    55     0     0
    0    86    55     0     0
    0    87    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    87    55     0     0
    0    86    55     0     0
    0    87    56     0     0
    0    87    55     0     0
    0    86    55     0     0
    0    87    56     0     0
    0    86    55     0     0
    0    87    55     0     0
    0    86    55     0     0
    0    87    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    85    55     0     0
    0    87    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    87    56     0     0
    0    87    55     0     0
    0    87    55     0     0
    0    87    56     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    87    56     0     0
    0    86    55     0     0
    0    84    54     0     0
    0    87    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    87    55     0     0
    0    87    55     0     0
    0    86    55     0     0
    0    87    55     0     0
    0    87    55     0     0
    0    86    55     0     0
    0    87    55     0     0
    0    86    54     0     0
    0    86    55     0     0
    0    87    55     0     0
    0    86    54     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    81    50     0     0
    0    79    47     0     0
    0    77    46     0     0
