# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     0     0     0     0
    0     0     0     0     0
    0    78    45     0     0
    0    82    50     0     0
    0    79    49     0     0
    0    81    50     0     0
    0    81    50     0     0
    0    81    49     0     0
    0    81    51     0     0
    0    82    50     0     0
    0    82    50     0     0
    0    81    49     0     0
    0    82    51     0     0
    0    82    51     0     0
    0    80    49     0     0
    0    80    50     0     0
    0    80    50     0     0
    0    82    51     0     0
    0    83    51     0     0
    0    81    50     0     0
    0    80    50     0     0
    0    79    49     0     0
    0    81    50     0     0
    0    82    50     0     0
    0    82    51     0     0
    0    82    50     0     0
    0    80    50     0     0
    0    82    50     0     0
    0    80    50     0     0
    0    83    52     0     0
    0    81    50     0     0
    0    79    49     0     0
    0    80    50     0     0
    0    80    50     0     0
    0    83    50     0     0
    0    80    50     0     0
    0    79    50     0     0
    0    80    50     0     0
    0    81    50     0     0
    0    80    50     0     0
    0    79    50     0     0
    0    80    50     0     0
    0    79    50     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    80    50     0     0
    0    80    50     0     0
    0    79    49     0     0
    0    79    50     0     0
    0    80    50     0     0
    0    80    50     0     0
    0    80    50     0     0
    0    79    50     0     0
    0    80    51     0     0
    0    80    50     0     0
    0    80    50     0     0
    0    79    50     0     0
    0    79    50     0     0
    0    80    51     0     0
    0    80    51     0     0
    0    79    50     0     0
    0    79    49     0     0
    0    79    50     0     0
    0    80    50     0     0
    0    31    16     0     0
    0    29    15     0     0
    0    29    15     0     0
