# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     1     0     0     0
    0     0     0     0     0
    0    24    14     0     0
    0    33    15     0     0
    0    74    48     0     0
    0    73    47     0     0
    0    73    47     0     0
    0    73    47     0     0
    0    73    47     0     0
    0    73    47     0     0
    0    73    47     0     0
    0    74    47     0     0
    0    74    47     0     0
    0    74    48     0     0
    0    74    47     0     0
    0    74    48     0     0
    0    74    48     0     0
    0    74    48     0     0
    0    73    47     0     0
    0    73    47     0     0
    0    73    47     0     0
    0    74    48     0     0
    0    74    48     0     0
    0    74    48     0     0
    0    74    47     0     0
    0    74    47     0     0
    0    74    47     0     0
    0    74    47     0     0
    0    75    48     0     0
    0    73    47     0     0
    0    73    47     0     0
    0    74    48     0     0
    0    74    48     0     0
    0    74    48     0     0
    0    74    47     0     0
    0    74    48     0     0
    0    74    47     0     0
    0    74    47     0     0
    0    74    48     0     0
    0    74    47     0     0
    0    74    48     0     0
    0    74    48     0     0
    0    74    48     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    73    47     0     0
    0    74    48     0     0
    0    74    48     0     0
    0    73    47     0     0
    0    75    48     0     0
    0    74    47     0     0
    0    74    47     0     0
    0    74    48     0     0
    0    74    48     0     0
    0    74    48     0     0
    0    74    47     0     0
    0    74    48     0     0
    0    74    48     0     0
    0    73    47     0     0
    0    76    48     0     0
    0    73    47     0     0
    0    74    48     0     0
    0    74    48     0     0
    0    74    48     0     0
    0    57    34     0     0
    0    57    34     0     0
    0    50    30     0     0
