# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     1     0     0     0
    0     3     0     0     0
    0    39    20     0     0
    0    59    36     0     0
    0    80    51     0     0
    0    80    52     0     0
    0    81    52     0     0
    0    81    52     0     0
    0    79    51     0     0
    0    81    52     0     0
    0    81    52     0     0
    0    80    52     0     0
    0    81    51     0     0
    0    80    51     0     0
    0    81    52     0     0
    0    80    51     0     0
    0    81    52     0     0
    0    80    51     0     0
    0    81    52     0     0
    0    80    52     0     0
    0    80    51     0     0
    0    81    52     0     0
    0    81    51     0     0
    0    80    51     0     0
    0    81    52     0     0
    0    80    51     0     0
    0    81    52     0     0
    0    81    52     0     0
    0    81    52     0     0
    0    81    52     0     0
    0    82    51     0     0
    0    80    51     0     0
    0    81    52     0     0
    0    82    52     0     0
    0    82    52     0     0
    0    81    52     0     0
    0    80    52     0     0
    0    80    51     0     0
    0    81    52     0     0
    0    80    52     0     0
    0    80    52     0     0
    0    79    52     0     0
    0    79    52     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    80    53     0     0
    0    80    52     0     0
    0    79    52     0     0
    0    80    52     0     0
    0    80    53     0     0
    0    79    52     0     0
    0    80    53     0     0
    0    80    52     0     0
    0    79    52     0     0
    0    80    53     0     0
    0    79    52     0     0
    0    80    52     0     0
    0    80    52     0     0
    0    79    52     0     0
    0    80    52     0     0
    0    80    52     0     0
    0    80    53     0     0
    0    80    52     0     0
    0    80    52     0     0
    0    51    31     0     0
    0    29    15     0     0
    0    28    15     0     0
