# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     0     0     0     0
    1     0     0     0     0
    1     7     0     0     0
    1    52    31     0     0
    1    51    30     0     0
    1    51    30     0     0
    1    52    30     0     0
    1    51    29     0     0
    1    51    29     0     0
    1    51    30     0     0
    1    51    29     0     0
    1    51    29     0     0
    1    52    30     0     0
    1    52    29     0     0
    1    51    29     0     0
    1    52    30     0     0
    1    51    30     0     0
    1    51    29     0     0
    1    52    30     0     0
    1    51    29     0     0
    1    51    29     0     0
    1    52    30     0     0
    1    51    29     0     0
    1    51    29     0     0
    1    52    30     0     0
    1    51    29     0     0
    1    51    30     0     0
    1    52    30     0     0
    1    52    30     0     0
    1    51    29     0     0
    1    52    30     0     0
    1    52    30     0     0
    1    51    29     0     0
    1    52    29     0     0
    1    52    30     0     0
    1    52    29     0     0
    1    51    29     0     0
    1    52    29     0     0
    1    51    29     0     0
    1    51    29     0     0
    1    52    30     0     0
    1    52    30     0     0
    1    51    29     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    52    30     0     0
    1    52    29     0     0
    1    51    29     0     0
    1    52    30     0     0
    1    52    29     0     0
    1    51    29     0     0
    1    52    30     0     0
    1    52    30     0     0
    1    51    30     0     0
    1    51    29     0     0
    1    52    30     0     0
    1    51    29     0     0
    1    51    29     0     0
    1    52    30     0     0
    1    52    29     0     0
    1    51    29     0     0
    1    52    30     0     0
    1    52    29     0     0
    1    51    30     0     0
    1    52    29     0     0
    1     0     0     0     0
    1     0     0     0     0
