# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     1     0     0     0
    0     0     0     0     0
    0    71    43     0     0
    0    63    38     0     0
    0    85    56     0     0
    0    84    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    54     0     0
    0    86    54     0     0
    0    86    55     0     0
    0    87    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    85    54     0     0
    0    87    55     0     0
    0    85    55     0     0
    0    84    55     0     0
    0    87    55     0     0
    0    87    55     0     0
    0    87    55     0     0
    0    86    55     0     0
    0    87    55     0     0
    0    87    54     0     0
    0    86    56     0     0
    0    86    55     0     0
    0    85    54     0     0
    0    84    54     0     0
    0    85    55     0     0
    0    84    54     0     0
    0    84    54     0     0
    0    85    54     0     0
    0    85    55     0     0
    0    84    55     0     0
    0    84    54     0     0
    0    85    55     0     0
    0    85    54     0     0
    0    85    54     0     0
    0    84    54     0     0
    0    86    56     0     0
    0    84    54     0     0
    0    84    54     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    85    55     0     0
    0    84    54     0     0
    0    85    55     0     0
    0    84    54     0     0
    0    84    54     0     0
    0    84    55     0     0
    0    84    54     0     0
    0    84    53     0     0
    0    84    54     0     0
    0    85    55     0     0
    0    84    54     0     0
    0    84    54     0     0
    0    84    54     0     0
    0    84    55     0     0
    0    85    54     0     0
    0    84    54     0     0
    0    84    55     0     0
    0    83    54     0     0
    0    84    54     0     0
    0    57    34     0     0
    0    29    15     0     0
    0    29    15     0     0
