# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     1     0     0     0
    1     1     0     0     0
    1    56    35     0     0
    1    60    36     0     0
    1    83    55     0     0
    1    83    55     0     0
    1    83    54     0     0
    1    82    54     0     0
    1    83    54     0     0
    1    82    54     0     0
    1    84    54     0     0
    1    83    54     0     0
    1    83    54     0     0
    1    84    55     0     0
    1    83    55     0     0
    1    83    54     0     0
    1    82    54     0     0
    1    84    55     0     0
    1    84    55     0     0
    1    84    55     0     0
    1    83    55     0     0
    1    84    55     0     0
    1    84    55     0     0
    1    83    54     0     0
    1    83    54     0     0
    1    83    54     0     0
    1    84    55     0     0
    1    82    54     0     0
    1    82    54     0     0
    1    83    55     0     0
    1    82    54     0     0
    1    83    54     0     0
    1    82    54     0     0
    1    82    54     0     0
    1    83    55     0     0
    1    83    55     0     0
    1    84    55     0     0
    1    84    56     0     0
    1    81    54     0     0
    1    84    55     0     0
    1    83    54     0     0
    1    84    55     0     0
    1    83    55     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    83    55     0     0
    1    82    54     0     0
    1    82    54     0     0
    1    84    55     0     0
    1    82    55     0     0
    1    84    55     0     0
    1    83    54     0     0
    1    82    54     0     0
    1    82    54     0     0
    1    83    54     0     0
    1    83    55     0     0
    1    83    55     0     0
    1    83    56     0     0
    1    83    55     0     0
    1    82    55     0     0
    1    83    55     0     0
    1    83    55     0     0
    1    84    56     0     0
    1    83    55     0     0
    1    34    20     0     0
    1    35    20     0     0
    1    30    16     0     0
