# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     1     0     0     0
    0     0     0     0     0
    0    28    10     0     0
    0    48    29     0     0
    0    48    29     0     0
    0    48    30     0     0
    0    48    29     0     0
    0    48    29     0     0
    0    48    29     0     0
    0    48    29     0     0
    0    48    29     0     0
    0    48    29     0     0
    0    48    29     0     0
    0    48    29     0     0
    0    48    29     0     0
    0    49    29     0     0
    0    49    30     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    49    29     0     0
    0    49    29     0     0
    0    49    30     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    30     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    30     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    47    28     0     0
    0     0     0     0     0
    0     0     0     0     0
