# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     0     0     0     0
    0     0     0     0     0
    0     4     0     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    51    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    51    30     0     0
    0    50    30     0     0
    0    51    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    49    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    49    30     0     0
    0    49    30     0     0
    0    50    30     0     0
    0    50    30     0     0
    0    49    30     0     0
    0    49    30     0     0
    0    50    30     0     0
    0     0     0     0     0
    0     0     0     0     0
