# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     0     0     0     0
    0     0     0     0     0
    0    46    29     0     0
    0    56    37     0     0
    0    83    56     0     0
    0    86    56     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    86    56     0     0
    0    84    55     0     0
    0    86    55     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    87    56     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    86    55     0     0
    0    85    55     0     0
    0    86    56     0     0
    0    86    55     0     0
    0    87    56     0     0
    0    85    55     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    86    55     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    85    55     0     0
    0    85    56     0     0
    0    86    56     0     0
    0    85    56     0     0
    0    86    55     0     0
    0    86    56     0     0
    0    86    55     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    85    55     0     0
    0    85    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    87    55     0     0
    0    86    55     0     0
    0    87    56     0     0
    0    86    55     0     0
    0    87    55     0     0
    0    85    55     0     0
    0    86    55     0     0
    0    87    55     0     0
    0    87    56     0     0
    0    86    56     0     0
    0    87    55     0     0
    0    46    26     0     0
    0    34    18     0     0
    0    29    14     0     0
