# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     0     0     0     0
    0     0     0     0     0
    0    42    19     0     0
    0    48    29     0     0
    0    48    29     0     0
    0    49    30     0     0
    0    49    29     0     0
    0    48    29     0     0
    0    49    30     0     0
    0    49    29     0     0
    0    48    29     0     0
    0    49    30     0     0
    0    49    30     0     0
    0    48    29     0     0
    0    49    29     0     0
    0    48    29     0     0
    0    48    29     0     0
    0    49    30     0     0
    0    49    29     0     0
    0    48    29     0     0
    0    49    29     0     0
    0    49    30     0     0
    0    49    30     0     0
    0    48    29     0     0
    0    49    29     0     0
    0    48    29     0     0
    0    49    30     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    30     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    30     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    30     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    30     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    30     0     0
    0    49    29     0     0
    0    48    29     0     0
    0    49    30     0     0
    0    49    30     0     0
    0    48    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    30     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    29     0     0
    0    49    30     0     0
    0    49    29     0     0
    0    41    25     0     0
    0     0     0     0     0
    0     0     0     0     0
