# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     1     0     0     0
    0     0     0     0     0
    0     5     0     0     0
    0    30    14     0     0
    0    82    51     0     0
    0    79    52     0     0
    0    79    52     0     0
    0    81    53     0     0
    0    80    53     0     0
    0    83    53     0     0
    0    83    54     0     0
    0    81    53     0     0
    0    81    53     0     0
    0    80    52     0     0
    0    80    53     0     0
    0    82    54     0     0
    0    82    53     0     0
    0    83    54     0     0
    0    82    54     0     0
    0    83    54     0     0
    0    82    53     0     0
    0    82    53     0     0
    0    82    54     0     0
    0    83    53     0     0
    0    82    53     0     0
    0    82    54     0     0
    0    83    54     0     0
    0    84    54     0     0
    0    82    54     0     0
    0    82    54     0     0
    0    82    53     0     0
    0    82    53     0     0
    0    83    55     0     0
    0    81    53     0     0
    0    83    54     0     0
    0    81    53     0     0
    0    83    54     0     0
    0    80    53     0     0
    0    83    53     0     0
    0    84    54     0     0
    0    81    53     0     0
    0    84    54     0     0
    0    82    53     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    81    53     0     0
    0    81    54     0     0
    0    83    54     0     0
    0    81    53     0     0
    0    81    53     0     0
    0    81    53     0     0
    0    83    55     0     0
    0    81    53     0     0
    0    81    53     0     0
    0    80    53     0     0
    0    82    54     0     0
    0    80    52     0     0
    0    85    54     0     0
    0    85    55     0     0
    0    83    54     0     0
    0    81    53     0     0
    0    80    53     0     0
    0    82    54     0     0
    0    84    54     0     0
    0    81    53     0     0
    0    63    39     0     0
    0    59    36     0     0
