# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     0     0     0     0
    0     6     0     0     0
    0    59    37     0     0
    0    61    36     0     0
    0    86    57     0     0
    0    84    56     0     0
    0    85    56     0     0
    0    84    55     0     0
    0    87    57     0     0
    0    85    56     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    87    57     0     0
    0    86    56     0     0
    0    87    57     0     0
    0    87    56     0     0
    0    87    57     0     0
    0    86    56     0     0
    0    85    56     0     0
    0    86    56     0     0
    0    87    57     0     0
    0    87    57     0     0
    0    87    57     0     0
    0    86    57     0     0
    0    86    56     0     0
    0    87    57     0     0
    0    87    57     0     0
    0    86    57     0     0
    0    88    57     0     0
    0    88    57     0     0
    0    88    57     0     0
    0    87    56     0     0
    0    87    56     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    87    57     0     0
    0    88    57     0     0
    0    86    56     0     0
    0    87    57     0     0
    0    88    57     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    88    57     0     0
    0    87    57     0     0
    0    87    56     0     0
    0    87    57     0     0
    0    87    56     0     0
    0    87    56     0     0
    0    88    58     0     0
    0    85    56     0     0
    0    88    57     0     0
    0    88    57     0     0
    0    87    57     0     0
    0    87    57     0     0
    0    87    57     0     0
    0    88    57     0     0
    0    88    57     0     0
    0    88    57     0     0
    0    87    57     0     0
    0    87    57     0     0
    0    88    57     0     0
    0    80    51     0     0
    0    35    19     0     0
    0    28    15     0     0
