# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     0     0     0     0
    0     0     0     0     0
    0    71    44     0     0
    0    65    39     0     0
    0    76    49     0     0
    0    86    56     0     0
    0    85    57     0     0
    0    84    56     0     0
    0    86    57     0     0
    0    85    56     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    84    56     0     0
    0    84    57     0     0
    0    84    56     0     0
    0    84    56     0     0
    0    83    56     0     0
    0    85    57     0     0
    0    84    56     0     0
    0    85    56     0     0
    0    84    56     0     0
    0    85    56     0     0
    0    84    56     0     0
    0    86    57     0     0
    0    85    57     0     0
    0    87    58     0     0
    0    86    56     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    86    56     0     0
    0    86    57     0     0
    0    85    56     0     0
    0    87    57     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    87    57     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    86    57     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    86    56     0     0
    0    86    57     0     0
    0    86    56     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    86    56     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    87    57     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    86    57     0     0
    0    86    57     0     0
    0    33    20     0     0
    0    33    19     0     0
    0    28    15     0     0
