# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     1     0     0     0
    0     0     0     0     0
    0     9     0     0     0
    0    62    37     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    85    56     0     0
    0    86    56     0     0
    0    86    57     0     0
    0    83    55     0     0
    0    85    56     0     0
    0    84    55     0     0
    0    83    55     0     0
    0    84    55     0     0
    0    85    56     0     0
    0    86    57     0     0
    0    85    55     0     0
    0    86    56     0     0
    0    86    56     0     0
    0    85    56     0     0
    0    85    56     0     0
    0    84    55     0     0
    0    86    56     0     0
    0    84    55     0     0
    0    85    56     0     0
    0    85    56     0     0
    0    84    55     0     0
    0    84    56     0     0
    0    84    56     0     0
    0    85    55     0     0
    0    86    57     0     0
    0    84    55     0     0
    0    83    55     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    86    57     0     0
    0    84    55     0     0
    0    83    55     0     0
    0    83    55     0     0
    0    85    56     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    84    56     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    85    56     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    83    54     0     0
    0    84    55     0     0
    0    85    55     0     0
    0    84    55     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    83    55     0     0
    0    84    55     0     0
    0    85    55     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    85    56     0     0
    0    84    55     0     0
    0    85    55     0     0
    0    84    55     0     0
    0    84    55     0     0
    0    64    41     0     0
    0    28    15     0     0
