# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     1     0     0     0
    1     3     0     0     0
    1    69    47     0     0
    1    78    52     0     0
    1    77    52     0     0
    1    77    52     0     0
    1    78    52     0     0
    1    78    52     0     0
    1    78    52     0     0
    1    78    52     0     0
    1    78    53     0     0
    1    78    52     0     0
    1    78    52     0     0
    1    78    52     0     0
    1    79    52     0     0
    1    78    52     0     0
    1    78    52     0     0
    1    78    52     0     0
    1    79    52     0     0
    1    79    52     0     0
    1    78    52     0     0
    1    79    52     0     0
    1    78    52     0     0
    1    79    52     0     0
    1    79    52     0     0
    1    79    52     0     0
    1    78    52     0     0
    1    78    52     0     0
    1    79    52     0     0
    1    79    52     0     0
    1    78    52     0     0
    1    78    52     0     0
    1    78    52     0     0
    1    76    51     0     0
    1    78    52     0     0
    1    79    53     0     0
    1    78    52     0     0
    1    78    52     0     0
    1    78    53     0     0
    1    78    52     0     0
    1    78    52     0     0
    1    78    52     0     0
    1    78    52     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    78    52     0     0
    1    78    52     0     0
    1    77    52     0     0
    1    77    52     0     0
    1    77    52     0     0
    1    77    51     0     0
    1    77    52     0     0
    1    78    53     0     0
    1    77    51     0     0
    1    77    52     0     0
    1    77    51     0     0
    1    77    52     0     0
    1    78    52     0     0
    1    77    52     0     0
    1    78    52     0     0
    1    78    52     0     0
    1    77    52     0     0
    1    77    52     0     0
    1    78    52     0     0
    1    27    15     0     0
    1    28    15     0     0
    1    28    15     0     0
