# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1     0     0     0     0
    1     0     0     0     0
    1     0     0     0     0
    1     0     0     0     0
    1    82    52     0     0
    1    82    53     0     0
    1    84    53     0     0
    1    84    53     0     0
    1    84    53     0     0
    1    84    53     0     0
    1    83    52     0     0
    1    76    50     0     0
    1    83    53     0     0
    1    82    52     0     0
    1    84    53     0     0
    1    83    53     0     0
    1    84    52     0     0
    1    84    53     0     0
    1    79    51     0     0
    1    82    53     0     0
    1    84    52     0     0
    1    84    54     0     0
    1    84    53     0     0
    1    78    51     0     0
    1    84    52     0     0
    1    84    54     0     0
    1    83    53     0     0
    1    84    53     0     0
    1    79    52     0     0
    1    85    53     0     0
    1    84    53     0     0
    1    84    53     0     0
    1    82    53     0     0
    1    81    52     0     0
    1    85    53     0     0
    1    85    53     0     0
    1    85    53     0     0
    1    84    52     0     0
    1    82    53     0     0
    1    83    53     0     0
    1    85    53     0     0
    1    85    52     0     0
    1    84    53     0     0
    1    79    51     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    1    84    52     0     0
    1    78    51     0     0
    1    84    53     0     0
    1    84    53     0     0
    1    84    53     0     0
    1    82    52     0     0
    1    77    50     0     0
    1    77    51     0     0
    1    81    53     0     0
    1    85    53     0     0
    1    85    53     0     0
    1    84    53     0     0
    1    84    53     0     0
    1    84    53     0     0
    1    83    52     0     0
    1    83    53     0     0
    1    84    52     0     0
    1    84    52     0     0
    1    84    52     0     0
    1    84    53     0     0
    1    74    45     0     0
    1    48    28     0     0
