# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     0     0     0     0
    0     1     0     0     0
    0    48    30     0     0
    0    83    53     0     0
    0    82    54     0     0
    0    85    55     0     0
    0    84    55     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    84    54     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    84    55     0     0
    0    85    54     0     0
    0    85    56     0     0
    0    84    54     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    85    54     0     0
    0    84    54     0     0
    0    85    55     0     0
    0    84    54     0     0
    0    84    56     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    85    56     0     0
    0    85    55     0     0
    0    83    54     0     0
    0    83    55     0     0
    0    84    55     0     0
    0    86    55     0     0
    0    85    56     0     0
    0    84    54     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    86    56     0     0
    0    86    55     0     0
    0    85    56     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    85    55     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    82    54     0     0
    0    83    54     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    86    55     0     0
    0    85    56     0     0
    0    84    55     0     0
    0    85    55     0     0
    0    83    55     0     0
    0    83    54     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    85    55     0     0
    0    42    25     0     0
    0    34    20     0     0
    0    30    15     0     0
