# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0     0     0     0     0
    0     1     0     0     0
    0     0     0     0     0
    0    56    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    38     0     0
    0    58    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    57    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    37     0     0
# gpu    sm   mem   enc   dec
# Idx     %     %     %     %
    0    57    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    38     0     0
    0    58    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    58    37     0     0
    0    58    38     0     0
    0    58    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    57    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    37     0     0
    0    58    38     0     0
    0     0     0     0     0
    0     0     0     0     0
    0     0     0     0     0
